movieId,title,genres,year
1953,Billy's Hollywood Screen Kiss,Comedy|Romance,1997
1954,East Palace West Palace,Drama,1997
1955,The Million Dollar Duck,Children's|Comedy,1971
1956,The Barefoot Executive,Children's|Comedy,1971
1957,The Black Cauldron,Animation|Children's,1985
1958,The Black Hole,Sci-Fi,1979
1959,Blackbeard's Ghost,Children's|Comedy,1968
1960,Blank Check,Children's|Comedy,1994
1961,Candleshoe,Adventure|Children's|Comedy,1977
1962,The Cat from Outer Space,Children's|Comedy|Sci-Fi,1978
1963,Cheetah,Adventure|Children's,1989
1964,The Computer Wore Tennis Shoes,Children's|Comedy,1970
1965,Condorman,Action|Adventure|Children's|Comedy,1981
1966,D2: The Mighty Ducks,Children's|Comedy,1994
1967,Darby O'Gill and the Little People,Adventure|Children's|Fantasy,1959
1968,The Devil and Max Devlin,Comedy,1981
1969,A Far Off Place,Adventure|Children's|Drama|Romance,1993
1970,Flight of the Navigator,Adventure|Children's|Sci-Fi,1986
1971,The Gnome-Mobile,Children's,1967
1972,The Great Mouse Detective,Animation|Children's,1986
1973,The Happiest Millionaire,Comedy|Musical,1967
1974,Herbie Goes Bananas,Adventure|Children's|Comedy,1980
1975,Herbie Goes to Monte Carlo,Adventure|Children's|Comedy,1977
1976,Hocus Pocus,Children's|Comedy,1993
1977,"Honey, I Blew Up the Kid",Children's|Comedy|Sci-Fi,1992
1978,"Honey, I Shrunk the Kids",Adventure|Children's|Comedy|Fantasy|Sci-Fi,1989
1979,Hot Lead and Cold Feet,Comedy|Western,1978
1980,In Search of the Castaways,Adventure|Children's,1962
1981,The Incredible Journey,Adventure|Children's,1963
1982,The Negotiator,Action|Thriller,1998
1983,The Parent Trap,Children's|Drama,1998
1984,BASEketball,Comedy,1998
1985,Full Tilt Boogie,Documentary,1997
1986,The Governess,Drama|Romance,1998
1987,Seventh Heaven,Drama|Romance,1997
1988,Roger & Me,Comedy|Documentary,1989
1989,The Purple Rose of Cairo,Comedy|Drama|Romance,1985
1990,Out of the Past,Film-Noir,1947
1991,Doctor Zhivago,Drama|Romance|War,1965
1992,Fanny and Alexander,Drama,1982
1993,The Trip to Bountiful,Drama,1985
1994,Tender Mercies,Drama,1983
1995,And the Band Played On,Drama,1993
1996,The 'burbs,Comedy,1989
1997,Fandango,Comedy,1985
1998,The Night Porter,Drama,1974
1999,Mephisto,Drama|War,1981
2000,Blue Velvet,Drama|Mystery,1986
2001,The Journey of Natty Gann,Adventure|Children's,1985
2002,The Jungle Book,Animation|Children's|Comedy|Musical,1967
2003,Kidnapped,Children's|Drama,1960
2004,Lady and the Tramp,Animation|Children's|Comedy|Musical|Romance,1955
2005,The Little Mermaid,Animation|Children's|Comedy|Musical|Romance,1989
2006,The Mighty Ducks,Children's|Comedy,1992
2007,The Muppet Christmas Carol,Children's|Musical,1992
2008,Newsies,Children's|Musical,1992
2009,101 Dalmatians,Animation|Children's,1961
2010,One Magic Christmas,Drama|Fantasy,1985
2011,Peter Pan,Animation|Children's|Fantasy|Musical,1953
2012,Popeye,Adventure|Comedy|Musical,1980
2013,The Rescuers Down Under,Animation|Children's,1990
2014,The Rescuers,Animation|Children's,1977
2015,Return from Witch Mountain,Children's|Sci-Fi,1978
2016,The Return of Jafar,Animation|Children's|Musical,1993
2017,Return to Oz,Adventure|Children's|Fantasy|Sci-Fi,1985
2018,The Rocketeer,Action|Adventure|Sci-Fi,1991
2019,The Shaggy D.A.,Children's|Comedy,1976
2020,Sleeping Beauty,Animation|Children's|Musical,1959
2021,Something Wicked This Way Comes,Children's|Horror,1983
2022,Son of Flubber,Children's|Comedy,1963
2023,Song of the South,Adventure|Animation|Children's|Musical,1946
2024,Splash,Comedy|Fantasy|Romance,1984
2025,Squanto: A Warrior's Tale,Adventure|Drama,1994
2026,Steamboat Willie,Animation|Children's|Comedy|Musical,1940
2027,Tall Tale,Adventure|Children's,1994
2028,Tex,Drama,1982
2029,Tron,Action|Adventure|Fantasy|Sci-Fi,1982
2030,Swing Kids,Drama|War,1993
2031,Halloween: H20,Horror|Thriller,1998
2032,L.A. Story,Comedy|Romance,1991
2033,The Jerk,Comedy,1979
2034,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982
2035,The Man with Two Brains,Comedy,1983
2036,Grand Canyon,Crime|Drama,1991
2037,Graveyard Shift,Horror|Thriller,1990
2038,The Outsiders,Drama,1983
2039,Indiana Jones and the Temple of Doom,Action|Adventure,1984
2040,The Lord of the Rings,Adventure|Animation|Children's|Sci-Fi,1978
2041,Nineteen Eighty-Four,Drama|Sci-Fi,1984
2042,The Dead Zone,Horror|Thriller,1983
2043,Maximum Overdrive,Horror,1986
2044,Needful Things,Drama|Horror,1993
2045,Cujo,Horror|Thriller,1983
2046,Children of the Corn,Horror|Thriller,1984
2047,All Dogs Go to Heaven,Animation|Children's,1989
2048,The Addams Family,Comedy,1991
2049,Ever After: A Cinderella Story,Drama|Romance,1998
2050,Snake Eyes,Action|Crime|Mystery|Thriller,1998
2051,Safe Men,Comedy,1998
2052,Die Salzmänner von Tibet,Documentary,1997
2053,Atlantic City,Crime|Drama|Romance,1980
2054,Autumn Sonata,Drama,1978
2055,Who's Afraid of Virginia Woolf?,Drama,1966
2056,Adventures in Babysitting,Adventure|Comedy,1987
2057,Weird Science,Comedy,1985
2058,Doctor Dolittle,Adventure|Musical,1967
2059,The Nutty Professor,Comedy,1963
2060,Charlotte's Web,Animation|Children's,1973
2061,Watership Down,Animation|Children's|Drama|Fantasy,1978
2062,The Secret of NIMH,Animation|Children's,1982
2063,The Dark Crystal,Children's|Fantasy|Sci-Fi,1982
2064,An American Tail,Animation|Children's|Comedy,1986
2065,An American Tail: Fievel Goes West,Animation|Children's|Comedy,1991
2066,Legend,Adventure|Fantasy|Romance,1985
2067,Sixteen Candles,Comedy,1984
2068,Pretty in Pink,Comedy|Drama|Romance,1986
2069,St. Elmo's Fire,Drama|Romance,1985
2070,The Clan of the Cave Bear,Drama,1986
2071,House,Comedy|Horror,1986
2072,House II: The Second Story,Comedy|Horror,1987
2073,The Gods Must Be Crazy,Comedy,1980
2074,The Gods Must Be Crazy II,Comedy,1989
2075,Air Bud: Golden Receiver,Children's|Comedy,1998
2076,The Avengers,Action|Adventure,1998
2077,How Stella Got Her Groove Back,Drama|Romance,1998
2078,Slums of Beverly Hills,Comedy,1998
2079,The Best Man,Comedy|Drama,1997
2080,The Chambermaid on the Titanic,Romance,1998
2081,Henry II: Portrait of a Serial Killer,Crime|Horror,1996
2082,Henry: Portrait of a Serial Killer,Crime|Horror,1990
2083,Rosemary's Baby,Horror|Thriller,1968
2084,The NeverEnding Story,Adventure|Children's|Fantasy,1984
2085,The NeverEnding Story II: The Next Chapter,Adventure|Children's|Fantasy,1990
2086,Attack of the Killer Tomatoes!,Comedy|Horror,1980
2087,Surf Nazis Must Die,Drama,1987
2088,Your Friends & Neighbors,Drama,1998
2089,Return to Paradise,Drama|Romance,1998
2090,Blade,Action|Adventure|Horror,1998
2091,Dance with Me,Drama|Romance,1998
2092,Dead Man on Campus,Comedy,1998
2093,Wrongfully Accused,Action|Comedy,1998
2094,"Next Stop, Wonderland",Comedy|Drama|Romance,1998
2095,Strike!,Comedy,1998
2096,The Navigator: A Medieval Odyssey,Adventure|Fantasy|Sci-Fi,1988
2097,Beetlejuice,Comedy|Fantasy,1988
2098,Deja Vu,Drama|Romance,1997
2099,Rope,Thriller,1948
2100,Family Plot,Comedy|Thriller,1976
2101,Frenzy,Thriller,1972
2102,Topaz,Thriller,1969
2103,Torn Curtain,Thriller,1966
2104,Marnie,Thriller,1964
2105,The Wrong Man,Drama|Film-Noir|Thriller,1956
2106,The Man Who Knew Too Much,Thriller,1956
2107,The Trouble with Harry,Mystery|Thriller,1955
2108,I Confess,Thriller,1953
2109,Strangers on a Train,Film-Noir|Thriller,1951
2110,Stage Fright,Mystery|Thriller,1950
2111,54,Drama,1998
2112,I Married A Strange Person,Animation,1997
2113,Why Do Fools Fall In Love?,Drama,1998
2114,A Merry War,Comedy,1997
2115,See the Sea,Drama,1997
2116,Willow,Action|Adventure|Fantasy,1988
2117,The Untouchables,Action|Crime|Drama,1987
2118,Dirty Work,Comedy,1998
2119,Knock Off,Action,1998
2120,Firelight,Drama,1997
2121,Modulations,Documentary,1998
2122,Phoenix,Crime|Drama,1998
2123,Under Capricorn,Drama,1949
2124,The Paradine Case,Drama,1947
2125,Lifeboat,Drama|Thriller|War,1944
2126,Shadow of a Doubt,Film-Noir|Thriller,1943
2127,Saboteur,Thriller,1942
2128,Mr. & Mrs. Smith,Comedy,1941
2129,Suspicion,Mystery|Thriller,1941
2130,Jamaica Inn,Drama,1939
2131,The Lady Vanishes,Comedy|Mystery|Romance|Thriller,1938
2132,Young and Innocent,Crime|Thriller,1937
2133,Sabotage,Thriller,1936
2134,Secret Agent,Thriller,1936
2135,The Man Who Knew Too Much,Thriller,1934
2136,Strauss' Great Waltz, Biography|Music|Romance ,1934
2137,Number 17,Thriller,1932
2138,East of Shanghai,Comedy|Romance|Thriller,1931
2139,The Skin Game,Drama,1931
2140,Elstree Calling,Comedy|Musical,1930
2141,Juno and the Paycock,Drama,1930
2142,Murder!,Mystery|Thriller,1930
2143,The Manxman,Drama,1929
2144,Blackmail,Thriller,1929
2145,Champagne,Comedy,1928
2146,The Farmer's Wife,Comedy,1928
2147,Downhill,Drama,1927
2148,Easy Virtue,Drama,1927
2149,The Ring,Drama,1927
2150,The Lodger,Thriller,1926
2151,Mohabbatein,Musical|Drama|Romance,2000
2152,The Pleasure Garden,Drama,1925
2153,Always Tell Your Wife,Comedy,1923
2154,Rounders,Crime|Drama,1998
2155,Cube,Sci-Fi|Thriller,1997
2156,Digging to China,Drama,1998
2157,Let's Talk About Sex,Drama,1998
2158,One Man's Hero,Drama|War,1999
2159,Simon Birch,Drama,1998
2160,Without Limits,Drama,1998
2161,Seven Beauties,Comedy|Drama,1976
2162,Swept Away,Comedy|Drama,1975
2163,My Bodyguard,Drama,1980
2164,Class,Comedy,1983
2165,"Grandview, U.S.A.",Drama,1984
2166,Broadcast News,Comedy|Drama|Romance,1987
2167,The Allnighter,Comedy|Romance,1987
2168,Working Girl,Comedy|Drama,1988
2169,Stars and Bars,Comedy,1988
2170,Married to the Mob,Comedy,1988
2171,Say Anything...,Comedy|Drama|Romance,1989
2172,My Blue Heaven,Comedy,1990
2173,Men Don't Leave,Drama,1990
2174,The Cabinet of Dr. Ramirez,Comedy,1991
2175,Hero,Comedy|Drama,1992
2176,Toys,Action|Comedy|Fantasy,1992
2177,Choices,Drama,1981
2178,Young Doctors in Love,Comedy,1982
2179,Parasite,Horror|Sci-Fi,1982
2180,No Small Affair,Comedy|Romance,1984
2181,The Master,Action,1984
2182,Blame It on Rio,Comedy|Romance,1984
2183,Wisdom,Action|Crime,1986
2184,One Crazy Summer,Comedy,1986
2185,About Last Night...,Comedy|Drama|Romance,1986
2186,The Seventh Sign,Thriller,1988
2187,We're No Angels,Drama,1989
2188,Nothing But Trouble,Adventure|Comedy,1991
2189,The Butcher's Wife,Comedy|Romance,1991
2190,Mortal Thoughts,Mystery|Thriller,1991
2191,A Few Good Men,Crime|Drama,1992
2192,Indecent Proposal,Drama,1993
2193,A Century of Cinema,Documentary,1994
2194,Permanent Midnight,Drama,1998
2195,One True Thing,Drama,1998
2196,Rush Hour,Action|Thriller,1998
2197,Lilian's Story,Drama,1995
2198,Six-String Samurai,Action|Adventure|Sci-Fi,1998
2199,A Soldier's Daughter Never Cries,Drama,1998
2200,Somewhere in the City,Drama,1997
2201,Ronin,Action|Crime|Thriller,1998
2202,Urban Legend,Horror|Thriller,1998
2203,Clay Pigeons,Crime,1998
2204,Monument Ave.,Crime,1998
2205,Pecker,Comedy|Drama,1998
2206,The Sheltering Sky,Drama,1990
2207,Bandit Queen,Drama,1994
2208,If....,Drama,1968
2209,The Fiendish Plot of Dr. Fu Manchu,Comedy,1980
2210,Them!,Sci-Fi|Thriller|War,1954
2211,The Thing,Action|Horror|Sci-Fi|Thriller,1982
2212,The Player,Comedy|Drama,1992
2213,Stardust Memories,Comedy|Drama,1980
2214,Edward Scissorhands,Drama|Romance,1990
2215,Overnight Delivery,Romance,1996
2216,Shadrach,Drama,1998
2217,Antz,Animation|Children's,1998
2218,The Impostors,Comedy,1998
2219,A Night at the Roxbury,Comedy,1998
2220,What Dreams May Come,Drama|Romance,1998
2221,Strangeland,Thriller,1998
2222,The Battle of the Sexes,Comedy,1959
2223,The Producers,Comedy|Musical,1968
2224,History of the World: Part I,Comedy,1981
2225,My Cousin Vinny,Comedy,1992
2226,Nashville,Drama|Musical,1975
2227,Love Is the Devil,Drama,1998
2228,Slam,Drama,1998
2229,Holy Man,Comedy,1998
2230,One Tough Cop,Action|Drama,1998
2231,Detroit 9000,Action|Crime,9000
2232,The Inheritors,Drama,1998
2233,The Mighty,Drama,1998
2234,2010,Mystery|Sci-Fi,2010
2235,Children of a Lesser God,Drama,1986
2236,The Elephant Man,Drama,1980
2237,Beloved,Drama,1998
2238,Bride of Chucky,Horror|Thriller,1998
2239,Practical Magic,Drama|Romance,1998
2240,The Alarmist,Comedy,1997
2241,Happiness,Comedy,1998
2242,Reach the Rock,Comedy,1997
2243,Apt Pupil,Drama|Thriller,1998
2244,Pleasantville,Comedy,1998
2245,Soldier,Action|Adventure|Sci-Fi|Thriller|War,1998
2246,The Cruise,Documentary,1998
2247,Life Is Beautiful,Comedy|Drama,1997
2248,Orgazmo,Comedy,1997
2249,Shattered Image,Drama|Thriller,1998
2250,Tales from the Darkside: The Movie,Horror,1990
2251,Vampires,Horror,1998
2252,American History X,Drama,1998
2253,Hands on a Hardbody: The Documentary,1996,n
2254,Living Out Loud,Comedy|Romance,1998
2255,Belly,Crime|Drama,1998
2256,Gods and Monsters,Drama,1998
2257,The Siege,Action|Thriller,1998
2258,The Waterboy,Comedy,1998
2259,Elizabeth,Drama,1998
2260,Velvet Goldmine,Drama,1998
2261,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,1998
2262,I'll Be Home For Christmas,Comedy|Romance,1998
2263,Meet Joe Black,Romance,1998
2264,Dancing at Lughnasa,Drama,1998
2265,Hard Core Logo,Comedy,1996
2266,The Naked Man,Drama,1998
2267,Runaway Train,Action|Adventure|Drama|Thriller,1985
2268,Desert Bloom,Drama,1986
2269,The Stepford Wives,Sci-Fi|Thriller,1975
2270,The Pope of Greenwich Village,Action,1984
2271,Sid and Nancy,Drama,1986
2272,Mona Lisa,Comedy|Thriller,1986
2273,Heart Condition,Comedy,1990
2274,Nights of Cabiria,Drama,1957
2275,The Big Chill,Comedy|Drama,1983
2276,Enemy of the State,Action|Thriller,1998
2277,The Rugrats Movie,Animation|Children's|Comedy,1998
2278,A Bug's Life,Animation|Children's|Comedy,1998
2279,Celebrity,Comedy,1998
2280,Central Station,Drama,1998
2281,Savior,Drama,1998
2282,Waking Ned Devine,Comedy,1998
2283,The Celebration,Drama,1998
2284,Pink Flamingos,Comedy,1972
2285,Glen or Glenda,Drama,1953
2286,Godzilla,Action|Sci-Fi,1954
2287,Godzilla,Action|Sci-Fi,1984
2288,King Kong vs. Godzilla,Action|Sci-Fi,1962
2289,King Kong,Action|Adventure|Horror,1933
2290,King Kong,Action|Adventure|Horror,1976
2291,King Kong Lives,Action|Adventure|Horror,1986
2292,Desperately Seeking Susan,Comedy|Romance,1985
2293,The Emerald Forest,Action|Adventure|Drama,1985
2294,Fletch,Comedy,1985
2295,Fletch Lives,Comedy,1989
2296,Red Sonja,Action|Adventure,1985
2297,Gung Ho,Comedy|Drama,1986
2298,The Money Pit,Comedy,1986
2299,A View to a Kill,Action,1985
2300,Lifeforce,Horror|Sci-Fi,1985
2301,Police Academy,Comedy,1984
2302,Police Academy 2: Their First Assignment,Comedy,1985
2303,Police Academy 3: Back in Training,Comedy,1986
2304,Police Academy 4: Citizens on Patrol,Comedy,1987
2305,Police Academy 5: Assignment: Miami Beach,Comedy,1988
2306,Police Academy 6: City Under Siege,Comedy,1989
2307,Babe: Pig in the City,Children's|Comedy,1998
2308,Home Fries,Comedy|Romance,1998
2309,Ringmaster,Drama,1998
2310,Very Bad Things,Comedy|Crime,1998
2311,Steam: The Turkish Bath,Drama|Romance,1997
2312,Psycho,Crime|Horror|Thriller,1998
2313,Little Voice,Comedy,1998
2314,A Simple Plan,Crime|Thriller,1998
2315,Jack Frost,Comedy|Drama,1998
2316,Star Trek: Insurrection,Action|Sci-Fi,1998
2317,The Prince of Egypt,Animation|Musical,1998
2318,Rushmore,Comedy,1998
2319,Shakespeare in Love,Comedy|Romance,1998
2320,Mass Appeal,Drama,1984
2321,Miracle on 34th Street,Drama,1947
2322,Santa Claus: The Movie,Adventure|Children's|Fantasy,1985
2323,Prancer,Children's|Drama,1989
2324,Pale Rider,Western,1985
2325,Rambo: First Blood Part II,Action|War,1985
2326,First Blood,Action,1982
2327,Rambo III,Action|War,1988
2328,The Jewel of the Nile,Action|Adventure|Comedy|Romance,1985
2329,Romancing the Stone,Action|Adventure|Comedy|Romance,1984
2330,Cocoon,Comedy|Sci-Fi,1985
2331,Cocoon: The Return,Comedy|Sci-Fi,1988
2332,Rocky II,Action|Drama,1979
2333,Rocky III,Action|Drama,1982
2334,Rocky IV,Action|Drama,1985
2335,Rocky V,Action|Drama,1990
2336,Clue,Comedy|Mystery,1985
2337,Young Sherlock Holmes,Action|Adventure|Mystery,1985
2338,Violets Are Blue...,Drama|Romance,1986
2339,Back to School,Comedy,1986
2340,Heartburn,Comedy|Drama,1986
2341,Nothing in Common,Comedy,1986
2342,Extremities,Drama|Thriller,1986
2343,The Karate Kid,Drama,1984
2344,The Karate Kid Part II,Action|Adventure|Drama,1986
2345,The Karate Kid Part III,Action|Adventure|Drama,1989
2346,Christmas Vacation,Comedy,1989
2347,You've Got Mail,Comedy|Romance,1998
2348,The General,Crime,1998
2349,The Theory of Flight,Comedy|Drama|Romance,1998
2350,The Thin Red Line,Action|Drama|War,1998
2351,The Faculty,Horror|Sci-Fi,1998
2352,Mighty Joe Young,Adventure|Children's|Drama,1998
2353,Mighty Joe Young,Adventure|Children's|Drama,1949
2354,Patch Adams,Comedy|Drama,1998
2355,Stepmom,Drama,1998
2356,A Civil Action,Drama,1998
2357,Down in the Delta,Drama,1998
2358,Hurlyburly,Drama,1998
2359,Tea with Mussolini,Comedy,1999
2360,Wilde,Drama,1997
2361,Outside Ozona,Drama|Thriller,1998
2362,Affliction,Drama,1997
2363,Another Day in Paradise,Drama,1998
2364,The Hi-Lo Country,Drama|Western,1998
2365,Hilary and Jackie,Drama,1998
2366,Playing by Heart,Drama|Romance,1998
2367,TwentyFourSeven,Comedy|Drama,1997
2368,At First Sight,Drama,1999
2369,In Dreams,Thriller,1999
2370,Varsity Blues,Comedy|Drama,1999
2371,Virus,Horror|Sci-Fi,1999
2372,The Garbage Pail Kids Movie,Adventure|Children's,1987
2373,Howard the Duck,Adventure|Children's|Sci-Fi,1986
2374,The Gate,Horror,1987
2375,Gate 2: The Trespassers,Horror,1990
2376,The Boy Who Could Fly,Drama|Fantasy,1986
2377,The Fly,Horror|Sci-Fi,1958
2378,The Fly,Horror|Sci-Fi,1986
2379,The Fly II,Horror|Sci-Fi,1989
2380,Running Scared,Action|Comedy,1986
2381,Armed and Dangerous,Comedy|Crime,1986
2382,The Texas Chainsaw Massacre,Horror,1974
2383,The Texas Chainsaw Massacre 2,Horror,1986
2384,Leatherface: Texas Chainsaw Massacre III,Horror,1990
2385,The Return of the Texas Chainsaw Massacre,Horror,1994
2386,Ruthless People,Comedy,1986
2387,Trick or Treat,Horror,1986
2388,Deadly Friend,Horror,1986
2389,Belizaire the Cajun,Drama,1986
2390,The Name of the Rose,Mystery,1986
2391,Jumpin' Jack Flash,Action|Comedy|Romance|Thriller,1986
2392,Peggy Sue Got Married,Comedy|Romance,1986
2393,Crocodile Dundee,Adventure|Comedy,1986
2394,Crocodile Dundee II,Adventure|Comedy,1988
2395,Tough Guys,Comedy,1986
2396,Soul Man,Comedy,1986
2397,The Color of Money,Drama,1986
2398,52 Pick-Up,Action|Mystery|Thriller,1986
2399,Heartbreak Ridge,Action|War,1986
2400,Firewalker,Adventure,1986
2401,Three Amigos!,Comedy|Western,1986
2402,Gloria,Drama|Thriller,1999
2403,Dry Cleaning,Drama,1997
2404,My Name Is Joe,Drama|Romance,1998
2405,Still Crazy,Comedy|Romance,1998
2406,The Day of the Beast,Comedy|Horror|Thriller,1995
2407,Tinseltown,Comedy,1998
2408,She's All That,Comedy|Romance,1999
2409,24-hour Woman,Drama,1998
2410,"Blood, Guts, Bullets and Octane",Action|Comedy,1998
2411,Peeping Tom,Drama|Horror|Thriller,1960
2412,Spanish Fly,Drama,1998
2413,Payback,Action|Thriller,1999
2414,Simply Irresistible,Comedy|Romance,1999
2415,20 Dates,Comedy,1998
2416,The Harmonists,Drama,1997
2417,The Last Days,Documentary,1998
2418,Fantastic Planet,Animation|Sci-Fi,1973
2419,Blast from the Past,Comedy|Romance,1999
2420,Message in a Bottle,Romance,1999
2421,My Favorite Martian,Comedy|Sci-Fi,1999
2422,God Said 'Ha!',Comedy,1998
2423,Jawbreaker,Comedy,1999
2424,October Sky,Drama,1999
2425,Office Space,Comedy|Romance,1999
2426,The Apple,Drama,1998
2427,200 Cigarettes,Comedy|Drama,1999
2428,8MM,Thriller,1999
2429,The Other Sister,Comedy|Drama|Romance,1999
2430,Breakfast of Champions,Comedy,1999
2431,The Breaks,Drama,1999
2432,Eight Days a Week,Comedy,1997
2433,Just the Ticket,Comedy|Romance,1999
2434,The Long Goodbye,Crime,1973
2435,The Ballad of Narayama,Drama,1982
2436,Pet Sematary,Horror,1989
2437,Pet Sematary II,Horror,1992
2438,Children of the Corn II: The Final Sacrifice,Horror,1993
2439,Children of the Corn III,Horror,1994
2440,Christine,Horror,1983
2441,Night Shift,Comedy,1982
2442,House on Haunted Hill,Horror,1958
2443,Airport,Drama,1970
2444,Airport 1975,Drama,1975
2445,Airport '77,Drama,1977
2446,Rollercoaster,Drama|Thriller,1977
2447,The Towering Inferno,Action|Drama,1974
2448,Alligator,Action|Horror|Sci-Fi,1980
2449,Meteor,Sci-Fi,1979
2450,Westworld,Action|Sci-Fi|Thriller|Western,1973
2451,Logan's Run,Action|Adventure|Sci-Fi,1976
2452,Planet of the Apes,Action|Sci-Fi,1968
2453,Beneath the Planet of the Apes,Action|Sci-Fi,1970
2454,Battle for the Planet of the Apes,Action|Sci-Fi,1973
2455,Conquest of the Planet of the Apes,Action|Sci-Fi,1972
2456,Escape from the Planet of the Apes,Action|Sci-Fi,1971
2457,Avalanche,Action,1978
2458,Earthquake,Action,1974
2459,The Concorde: Airport '79,Drama,1979
2460,Beyond the Poseidon Adventure,Adventure,1979
2461,Dancemaker,Documentary,1998
2462,Analyze This,Comedy,1999
2463,The Corruptor,Action|Crime|Drama|Thriller,1999
2464,Cruel Intentions,Drama,1999
2465,"Lock, Stock & Two Smoking Barrels",Comedy|Crime|Thriller,1998
2466,Six Ways to Sunday,Comedy,1997
2467,The School of Flesh,Drama,1998
2468,Relax... It's Just Sex,Comedy,1998
2469,The Deep End of the Ocean,Drama,1999
2470,Harvest,Drama,1998
2471,The Rage: Carrie 2,Horror,1999
2472,Wing Commander,Action|Sci-Fi,1999
2473,The Haunting,Horror|Thriller,1963
2474,Dead Ringers,Drama|Thriller,1988
2475,My Boyfriend's Back,Comedy,1993
2476,Village of the Damned,Horror|Sci-Fi|Thriller,1960
2477,Children of the Damned,Horror|Sci-Fi|Thriller,1963
2478,Baby Geniuses,Comedy,1999
2479,Telling You,Comedy|Drama|Romance,1998
2480,I Stand Alone,Drama,1998
2481,Forces of Nature,Comedy|Romance,1999
2482,The King and I,Animation|Children's,1999
2483,Ravenous,Drama|Horror,1999
2484,True Crime,Crime|Thriller,1999
2485,Bandits,Drama,1997
2486,Beauty,Drama,1998
2487,The Empty Mirror,Drama,1999
2488,The King and I,Musical,1956
2489,Doug's 1st Movie,Animation|Children's,1999
2490,EDtv,Comedy,1999
2491,The Mod Squad,Action|Crime,1999
2492,Among Giants,Drama|Romance,1998
2493,A Walk on the Moon,Drama|Romance,1999
2494,The Matrix,Action|Sci-Fi|Thriller,1999
2495,10 Things I Hate About You,Comedy|Romance,1999
2496,Tango,Drama,1998
2497,The Out-of-Towners,Comedy,1999
2498,The Dreamlife of Angels,Drama,1998
2499,"Love, etc.",Drama,1996
2500,Metroland,Comedy|Drama,1997
2501,The Sticky Fingers of Time,Sci-Fi,1997
2502,Following,Drama,1998
2503,Go,Crime,1999
2504,Never Been Kissed,Comedy|Romance,1999
2505,Twin Dragons,Action|Comedy,1992
2506,Cookie's Fortune,Mystery,1999
2507,Foolish,Comedy,1999
2508,Lovers of the Arctic Circle,Drama|Romance,1998
2509,"Goodbye, Lover",Comedy|Crime|Thriller,1999
2510,Life,Comedy,1999
2511,Clubland,Drama,1998
2512,Friends & Lovers,Comedy|Drama|Romance,1999
2513,Hideous Kinky,Drama,1998
2514,Jeanne and the Perfect Guy,Comedy|Romance,1998
2515,The Joyriders,Drama,1999
2516,The Monster,Comedy,1994
2517,Open Your Eyes,Drama|Romance|Sci-Fi,1997
2518,Dil To Pagal Hai,Comedy|Drama|Musical,1997
2519,SLC Punk!,Comedy|Drama,1998
2520,Lost & Found,Comedy|Romance,1999
2521,Pushing Tin,Comedy,1999
2522,Election,Comedy,1999
2523,eXistenZ,Action|Sci-Fi|Thriller,1999
2524,A Little Bit of Soul,Comedy,1998
2525,Baazigar,Crime|Drama|Musical,1993
2526,Glass,Drama|Sci-Fi|Thriller,2019
2527,Let it Come Down: The Life of Paul Bowles,Documentary,1998
2528,Entrapment,Crime|Thriller,1999
2529,Idle Hands,Comedy|Horror,1999
2530,Get Real,Drama,1998
2531,Heaven,Thriller,1998
2532,The King of Masks,Drama,1996
2533,Three Seasons,Drama,1999
2534,The Winslow Boy,Drama,1998
2535,Mildred Pierce,Drama,1945
2536,Night of the Comet,Action|Horror|Sci-Fi,1984
2537,Chopping Mall,Action|Horror|Sci-Fi,1986
2538,My Science Project,Adventure|Sci-Fi,1985
2539,Dick Tracy,Action|Crime,1990
2540,The Mummy,Action|Adventure|Horror|Thriller,1999
2541,The Castle,Comedy,1997
2542,Mascara,Drama,1999
2543,This Is My Father,Drama|Romance,1998
2544,Xiu Xiu: The Sent-Down Girl,Drama|Romance,1998
2545,A Midsummer Night's Dream,Comedy|Fantasy,1999
2546,Trippin',Comedy,1999
2547,After Life,Drama,1998
2548,Black Mask,Action,1996
2549,Edge of Seventeen,Comedy|Drama|Romance,1998
2550,Endurance,Documentary|Drama,1998
2551,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Fantasy|Sci-Fi,1999
2552,The Love Letter,Comedy|Romance,1999
2553,Besieged,Drama,1998
2554,Frogs for Snakes,Comedy|Film-Noir|Thriller,1998
2555,The Saragossa Manuscript,Drama,1965
2556,The Mummy,Horror|Romance,1932
2557,The Mummy,Horror,1959
2558,The Mummy's Curse,Horror,1944
2559,The Mummy's Ghost,Horror,1944
2560,The Mummy's Hand,Horror,1940
2561,The Mummy's Tomb,Horror,1942
2562,Mommie Dearest,Drama,1981
2563,Superman,Action|Adventure|Sci-Fi,1978
2564,Superman II,Action|Adventure|Sci-Fi,1980
2565,Superman III,Action|Adventure|Sci-Fi,1983
2566,Superman IV: The Quest for Peace,Action|Adventure|Sci-Fi,1987
2567,Dracula,Horror,1931
2568,Dracula,Horror,1958
2569,House of Dracula,Horror,1945
2570,House of Frankenstein,Horror,1944
2571,Frankenstein,Horror,1931
2572,Son of Frankenstein,Horror,1939
2573,The Ghost of Frankenstein,Horror,1942
2574,Frankenstein Meets the Wolf Man,Horror,1943
2575,The Curse of Frankenstein,Horror,1957
