movieId,title,Plot,actors,director,runtime,cert,imdb_rating,imdb_id,poster
3358,Cool as Ice,"A rap-oriented remake of The Wild One (1953), with heavy emphasis on the fact that Vanilla Ice has assumed the Marlon Brando role.","Naomi Campbell, Vanilla Ice, Deezer D, Kevin Hicks",David Kellogg,91,PG,2.9,tt0101615,https://m.media-amazon.com/images/M/MV5BNzU4Mzg3MjYtNmNiNS00Y2Q5LWFlMTYtMWUzOTVmMjhmZmM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3359,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.","Megan Fox, Will Arnett, William Fichtner, Alan Ritchson",Jonathan Liebesman,101,PG-13,5.8,tt1291150,https://m.media-amazon.com/images/M/MV5BNjUzODQ5MDY5NV5BMl5BanBnXkFtZTgwOTc1NzcyMjE@._V1_SX300.jpg
3360,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"The Turtles and the Shredder battle once again, this time for the last canister of the ooze that created the Turtles, with which Shredder wants to unleash an army of new mutants.","Paige Turco, David Warner, Michelan Sisti, Leif Tilden",Michael Pressman,88,PG,6.0,tt0103060,https://m.media-amazon.com/images/M/MV5BMDU5ZDVjZWUtM2I5ZC00ZmVmLWExZGUtZWUzYzBkMWVmZWI4XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg
3361,Teenage Mutant Ninja Turtles III,The turtles find themselves transported back in time to ancient Japan.,"Elias Koteas, Paige Turco, Stuart Wilson, Sab Shimono",Stuart Gillard,96,PG,4.8,tt0108308,https://m.media-amazon.com/images/M/MV5BYTA1MDliMWUtYzIzZC00Yjc2LWE1MTYtNWI1YzE5NzIxMzFmXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg
3362,Red Dawn,A group of teenagers look to save their town from an invasion of North Korean soldiers.,"Chris Hemsworth, Josh Peck, Josh Hutcherson, Adrianne Palicki",Dan Bradley,93,PG-13,5.4,tt1234719,https://m.media-amazon.com/images/M/MV5BMjI0MDAwMzA1M15BMl5BanBnXkFtZTcwNzIxMjY3OA@@._V1_SX300.jpg
3363,Band of the Hand,Juvenile lost causes are reformed by a war veteran using survival tactics.,"Stephen Lang, Michael Carmine, Lauren Holly, John Cameron Mitchell",Paul Michael Glaser,109,R,6.3,tt0090693,https://m.media-amazon.com/images/M/MV5BMDE0ODMzZmMtZDY1YS00YTkwLTgxNDEtMmY4YWJmODA5NjM3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg
3364,Born American,"Three American students vacationing in Finland, cross the border into Russia for fun of it. When they are spotted by the Russian soldiers who are shooting to kill, it's not fun anymore. ...","Mike Norris, Steve Durham, David Coburn, Thalmus Rasulala",Renny Harlin,95,R,4.3,tt0091313,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4ODg4NzIyODFeQTJeQWpwZ15BbWU3MDIzOTQzMjE@._V1_SX300.jpg
3365,Bloodsport,"Follows Frank Dux, an American martial artist serving in the military, who decides to leave the army to compete in a martial arts tournament in Hong Kong where fights to the death can occur.","Jean-Claude Van Damme, Donald Gibb, Leah Ayres, Norman Burton",Newt Arnold,92,R,6.8,tt0092675,https://m.media-amazon.com/images/M/MV5BNTJmMGEzMTQtMzQzMi00YjE1LWI4MTctNjY0NWZiYzE2MDVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3366,Eyes of Laura Mars,A famous fashion photographer develops a disturbing ability to see through the eyes of a killer.,"Faye Dunaway, Tommy Lee Jones, Brad Dourif, Rene Auberjonois",Irvin Kershner,104,R,6.1,tt0077530,https://m.media-amazon.com/images/M/MV5BMDFhMzQ2ZmYtMWM3NC00ZWQ2LTkwOTAtZjcyYTBjZThkYmJmXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
3367,Funny Bones,An unsuccessful comedian uncovers a family secret and learns the true price of letting inherent talent shine.,"Oliver Platt, Jerry Lewis, Lee Evans, Leslie Caron",Peter Chelsom,128,R,7.0,tt0113133,https://m.media-amazon.com/images/M/MV5BODdjMTdhYWItMGFjZS00NzhkLWIwM2EtMGM3Zjk1ZGZlOTNlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
3368,The Good Earth,"Although married Chinese farmers Wang and O-Lan initially experience success, their lives are complicated by declining fortunes and lean times, as well as the arrival of the beautiful young Lotus.","Paul Muni, Luise Rainer, Walter Connolly, Tilly Losch","Sidney Franklin, Victor Fleming, Gustav Machatý, Sam Wood",138,PASSED,7.7,tt0028944,https://m.media-amazon.com/images/M/MV5BNTM4NTczZWEtMTRhNi00YmRmLWE5ZDMtNjE2NGM0NDAwMjc2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
3369,"Good Morning, Vietnam","In 1965, an unorthodox and irreverent DJ named Adrian Cronauer begins to shake up things when he is assigned to the U.S. Armed Services radio station in Vietnam.","Robin Williams, Forest Whitaker, Tung Thanh Tran, Chintara Sukapatana",Barry Levinson,121,R,7.3,tt0093105,https://m.media-amazon.com/images/M/MV5BOWRhZGQ5ODQtMzUzNi00M2I4LThmZmUtYmQ0NDQzMTkxMWQ0XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_SX300.jpg
3370,The Good Mother,A divorced mother may lose custody of her young daughter to her ex-husband after he learns that the little girl crawled into bed with the mother and her boyfriend.,"Diane Keaton, Liam Neeson, Jason Robards, Ralph Bellamy",Leonard Nimoy,103,R,5.9,tt0095238,https://m.media-amazon.com/images/M/MV5BMTdhMDliZTgtZjY5MS00ZTQwLTllNGUtNmNmMGJmZDkxNmY1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
3371,Grumpy Old Men,A lifelong feud between two neighbors since childhood only gets worse when a new female neighbor moves across the street.,"Jack Lemmon, Walter Matthau, Ann-Margret, Burgess Meredith",Donald Petrie,103,PG-13,7.0,tt0107050,https://m.media-amazon.com/images/M/MV5BMzNiYzQyNGEtYjFiOS00OTcyLTg5YzItMDQ2ZGRmZjE1N2Y4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3372,Guess Who's Coming to Dinner,A couple's attitudes are challenged when their daughter introduces them to her African-American fiancé.,"Spencer Tracy, Sidney Poitier, Katharine Hepburn, Katharine Houghton",Stanley Kramer,108,NOT RATED,7.8,tt0061735,https://m.media-amazon.com/images/M/MV5BZTVmMTk2NjUtNjVjNC00OTcwLWE4OWEtNzA4Mjk1ZmIwNDExXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
3373,Romeo Must Die,An avenging cop seeks out his brother's killer and falls for the daughter of a businessman who is involved in a money-deal with his father.,"Jet Li, Aaliyah, Isaiah Washington, Russell Wong",Andrzej Bartkowiak,115,R,6.1,tt0165929,https://m.media-amazon.com/images/M/MV5BMTI5Nzg1MjA5M15BMl5BanBnXkFtZTYwNzAxNzg2._V1_SX300.jpg
3374,Here on Earth,A rich college kid is taught a lesson after a joy ride ends up destroying a country restaurant.,"Chris Klein, Leelee Sobieski, Josh Hartnett, Michael Rooker",Mark Piznarski,96,PG-13,5.1,tt0195778,https://m.media-amazon.com/images/M/MV5BYmViZTk5YzUtMjQzZi00MGZkLWE1N2UtMzY3MDJmNjBiM2U1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
3375,Whatever It Takes,A modern-day remake of the Cyrano DeBergerac tale.,"Jodi Lyn O'Keefe, Shane West, Marla Sokoloff, Manu Intiraymi",David Raynr,94,PG-13,5.5,tt0202402,https://m.media-amazon.com/images/M/MV5BY2RhZWQyOTMtZjU1OC00YmYxLTg3MjUtNTU1ZDcyOTQ4ZDEwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
3376,Buddy Boy,An introvert relieves the tedium of caring for his invalid mother by spying on his neighbor.,"Aidan Gillen, Emmanuelle Seigner, Susan Tyrrell, Mark Boone Junior",Mark Hanlon,105,R,6.4,tt0146516,https://images-na.ssl-images-amazon.com/images/M/MV5BNjU4NTMwNTQ3Nl5BMl5BanBnXkFtZTcwOTQwNjAzMQ@@._V1_SX300.jpg
3377,The Color of Paradise,"Mohamed, a young blind boy, returns to his rural home for the summer and yearns for his father's acceptance.","Hossein Mahjoub, Mohsen Ramezani, Salameh Feyzi, Farahnaz Safari",Majid Majidi,90,PG,8.2,tt0191043,https://m.media-amazon.com/images/M/MV5BMTgyMTcwOTc0Nl5BMl5BanBnXkFtZTcwNjAyNTEzMQ@@._V1_SX300.jpg
3378,Waking the Dead,"A congressional candidate questions his sanity after seeing the love of his life, presumed dead, suddenly emerge.","Billy Crudup, Bill Haugland, Nelson Landrieu, Ivonne Coll",Keith Gordon,105,R,6.6,tt0127349,https://m.media-amazon.com/images/M/MV5BNDY1ODcyZmQtMjFlMC00MjNkLWExZDMtMGY5OGRhZWFlOTAwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
3379,Blood and Sand,Illiterate peasant Juan Gallardo rises meteorically to fame and fortune in the bullfight arena only to sow the seeds of his own fall.,"Tyrone Power, Linda Darnell, Rita Hayworth, Alla Nazimova",Rouben Mamoulian,125,APPROVED,7.0,tt0033405,https://images-na.ssl-images-amazon.com/images/M/MV5BZDU4YmIyMDUtYjA5NC00ODYyLWJmNTItOTZlYTZlNmFjNGVkL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg
3380,Gothic,The Shelleys visit Lord Byron and compete to write a horror story.,"Gabriel Byrne, Julian Sands, Natasha Richardson, Myriam Cyr",Ken Russell,87,R,5.8,tt0091142,https://m.media-amazon.com/images/M/MV5BOGZlN2UwYmUtMmRmMy00NzY5LTgyYjItNTk5NjQwZWM3MzJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3381,Hillbillys in a Haunted House,"Country singers on their way to Nashville get in between a shoot out between Spies and the local Sheriff, forcing them to stop at an old haunted mansion. Soon they realize that the house is...","Ferlin Husky, Joi Lansing, Don Bowman, John Carradine",Jean Yarbrough,86,TV-G,2.3,tt0061765,https://images-na.ssl-images-amazon.com/images/M/MV5BNmY5OWZiMTgtNTg5Zi00ZGQ5LWEyMzEtZTMyNDAzZGFhMDQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3382,Lord of the Flies,"Stranded on an island, a group of schoolboys degenerate into savagery.","Balthazar Getty, Chris Furrh, Danuel Pipoly, James Badge Dale",Harry Hook,90,R,6.4,tt0100054,https://m.media-amazon.com/images/M/MV5BOTI2NTQyODk0M15BMl5BanBnXkFtZTcwNTQ3NDk0NA@@._V1_SX300.jpg
3383,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,"Charles Chaplin, Paulette Goddard, Henry Bergman, Tiny Sandford",Charles Chaplin,87,G,8.5,tt0027977,https://m.media-amazon.com/images/M/MV5BYjJiZjMzYzktNjU0NS00OTkxLWEwYzItYzdhYWJjN2QzMTRlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
3384,Last Resort,"A US sub picks up Navy SEALs and receives an order for a nuke launch. Due to the circumstances of the order, the Captain refuses to fire. After escaping an attack from another US sub, the crew and SEALs take refuge on a small island.","Andre Braugher, Scott Speedman, Daisy Betts, Camille De Pazzis",N/A,60,TV-14,7.4,tt2172103,https://m.media-amazon.com/images/M/MV5BMTYyNDcwNjA1Ml5BMl5BanBnXkFtZTgwNTA2Nzc4NTE@._V1_SX300.jpg
3385,Solar Crisis,A huge solar flare is predicted to fry the Earth. Astronauts must go to the Sun to drop a talking bomb (Freddy) at the right time so the flare will point somewhere else. Giant IXL Corp CEO ...,"Tim Matheson, Charlton Heston, Peter Boyle, Annabel Schofield",Richard C. Sarafian,112,PG-13,3.8,tt0100649,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNzgwNjk2Ml5BMl5BanBnXkFtZTcwMDkxNTIyMQ@@._V1_SX300.jpg
3386,That's Life!,"Harvey and Gillian Fairchild face a very difficult weekend. Harvey, celebrating his 60th birthday, is stressed and depressed. Gillian is awaiting the results of a throat biopsy. Their lives...","Jack Lemmon, Julie Andrews, Sally Kellerman, Robert Loggia",Blake Edwards,102,PG-13,6.1,tt0092079,https://images-na.ssl-images-amazon.com/images/M/MV5BMjgwYTQzZWUtZGQxNC00MWRlLWIyMDktYTVjMTM1ZGVlNzhjXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
3387,Heart and Souls,"A businessman is reunited with the four lost souls who were his guardian angels during childhood, all with a particular purpose to joining the afterlife.","Robert Downey Jr., Charles Grodin, Alfre Woodard, Kyra Sedgwick",Ron Underwood,104,PG-13,6.9,tt0107091,https://m.media-amazon.com/images/M/MV5BZTQ4NGEzZjQtNzI3Mi00NjhiLWI0M2QtYTNkMmFkMTA2ZmQ5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
3388,Hud,"Honest and hard-working Texas rancher Homer Bannon has a conflict with his unscrupulous, selfish, arrogant and egotistical son Hud, who sank into alcoholism after accidentally killing his brother in a car crash.","Paul Newman, Melvyn Douglas, Patricia Neal, Brandon De Wilde",Martin Ritt,112,Not Rated,7.9,tt0057163,https://m.media-amazon.com/images/M/MV5BYjA3MzFlZDQtNTY3Ny00OTM1LWI1ODctNmE4ZWM5ZTU2MjA5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
3389,The Hustler,An up-and-coming pool player plays a long-time champion in a single high-stakes match.,"Paul Newman, Jackie Gleason, Piper Laurie, George C. Scott",Robert Rossen,134,Not Rated,8.0,tt0054997,https://m.media-amazon.com/images/M/MV5BNjhjODI2NTItMGE1ZS00NThiLWE1MmYtOWE3YzcyNzY1MTJlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg
3390,Inherit the Wind,"Based on a real-life case in 1925, two great lawyers argue the case for and against a science teacher accused of the crime of teaching evolution.","Spencer Tracy, Fredric March, Gene Kelly, Dick York",Stanley Kramer,128,NOT RATED,8.2,tt0053946,https://m.media-amazon.com/images/M/MV5BMGQ5ODNkNWYtYTgxZS00YjJkLThhODAtYzUwNGNiYjRmNjdkXkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_SX300.jpg
3391,Dersu Uzala,The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.,"Yuriy Solomin, Maksim Munzuk, Mikhail Bychkov, Vladimir Khrulev",Akira Kurosawa,142,G,8.3,tt0071411,https://m.media-amazon.com/images/M/MV5BM2QyNGQ5ZjgtZDY2OS00NjM3LWEwM2MtMDY4YjJlOGJlY2VmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
3392,Close Encounters of the Third Kind,"Roy Neary, an electric lineman, watches how his quiet and ordinary daily life turns upside down after a close encounter with a UFO.","Richard Dreyfuss, François Truffaut, Teri Garr, Melinda Dillon",Steven Spielberg,138,PG,7.7,tt0075860,https://m.media-amazon.com/images/M/MV5BMjM1NjE5NjQxN15BMl5BanBnXkFtZTgwMjYzMzQxMDE@._V1_SX300.jpg
3393,Horror Hotel,"Do you love all things dark and disturbing? In the vein of Elvira, Horror Hotel features the new queen of the night, Lamia (Lay-me-uh), who will bring you the best horror movies you have ...","Kristina Michelle, Lilith Alexandria, Philip Saad",N/A,120,TV-14,7.9,tt3263530,https://images-na.ssl-images-amazon.com/images/M/MV5BODk5NzQzNDU0Ml5BMl5BanBnXkFtZTgwNDI5NTk0MTE@._V1_SX300.jpg
3394,Jonah Who Will Be 25 in the Year 2000,"The European equivalent of ""The Return of the Secaucus 7,"" this Swiss film looks at the lives of several men and women in their 30s as they confront the slim gains of the ""revolutionary"" ...","Jean-Luc Bideau, Myriam Boyer, Jacques Denis, Roger Jendly",Alain Tanner,116,N/A,7.7,tt0074718,https://images-na.ssl-images-amazon.com/images/M/MV5BY2Q4MTRkZWMtNWE2My00NmQzLWEzOGQtMTg5NDFmOWM4YjBiL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg
3395,Retroactive,A psychiatrist makes multiple trips through time to save a woman that was murdered by her brutal husband.,"Jim Belushi, Kylie Travis, Shannon Whirry, Frank Whaley",Louis Morneau,91,R,6.3,tt0117468,https://m.media-amazon.com/images/M/MV5BMTkxODIwNDA3Nl5BMl5BanBnXkFtZTcwNDEyNzUyMQ@@._V1_SX300.jpg
3396,A Place in the Sun,A poor boy gets a job working for his rich uncle and ends up falling in love with two women.,"Montgomery Clift, Elizabeth Taylor, Shelley Winters, Anne Revere",George Stevens,122,Passed,7.8,tt0043924,https://m.media-amazon.com/images/M/MV5BMmNjMjE2ZDMtODQzYS00ZDc2LTk0ODgtNjI1NTNhZWI5MmE0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
3397,Jacob's Ladder,"Mourning his dead child, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death.","Tim Robbins, Elizabeth Peña, Danny Aiello, Matt Craven",Adrian Lyne,113,R,7.5,tt0099871,https://m.media-amazon.com/images/M/MV5BZTg5MTMyNjktNTZhOC00MGFlLWFlMTMtZGU2MjE3OWQ3NjJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
3398,Empire Records,24 hours in the lives of the young employees at Empire Records when they all grow up and become young adults thanks to each other and the manager. They all face the store joining a chain store with strict rules.,"Anthony LaPaglia, Maxwell Caulfield, Debi Mazar, Rory Cochrane",Allan Moyle,90,PG-13,6.7,tt0112950,https://m.media-amazon.com/images/M/MV5BMjExMmQ1NmItOWEyOC00NzZjLWE0NWItNmE1NmNkY2NmODk5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
3399,La Bamba,Biographical story of the rise from nowhere of early rock and roll singer Ritchie Valens who died at age 17 in a plane crash with Buddy Holly and the Big Bopper.,"Lou Diamond Phillips, Esai Morales, Rosanna DeSoto, Elizabeth Peña",Luis Valdez,108,PG-13,6.9,tt0093378,https://m.media-amazon.com/images/M/MV5BOWI0YjE4M2ItNzY2NC00MzA1LWFhZTktY2YxZjE0ODU0ZTc5XkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX300.jpg
3400,Ladyhawke,"Philipe Gastone, a thief, escapes from the dungeon at Aquila, sparking a manhunt. He is nearly captured when Captain Navarre befriends him. Navarre has been hunted by the Bishop's men for ...","Matthew Broderick, Rutger Hauer, Michelle Pfeiffer, Leo McKern",Richard Donner,121,PG-13,7.0,tt0089457,https://m.media-amazon.com/images/M/MV5BY2ZmZWY0OWYtOWE0Ny00NWVkLWExYzItYTY5NjZhZDM5YjA5XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_SX300.jpg
3401,Lucas,"A socially inept fourteen year old experiences heartbreak for the first time when his two best friends -- Cappie, an older-brother figure, and Maggie, the new girl with whom he is in love -- fall for each other.","Corey Haim, Kerri Green, Charlie Sheen, Courtney Thorne-Smith",David Seltzer,100,PG-13,6.8,tt0091445,https://m.media-amazon.com/images/M/MV5BYjc3MjQ5ZjQtOWE4NC00MjdhLWFhNjctOWJmNDg5NzAyODZiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg
3402,High Fidelity,"Rob, a record store owner and compulsive list maker, recounts his top five breakups, including the one in progress.","John Cusack, Iben Hjejle, Todd Louiso, Jack Black",Stephen Frears,113,R,7.5,tt0146882,https://m.media-amazon.com/images/M/MV5BMTgxMTI1ODYyOV5BMl5BanBnXkFtZTYwNjQyOTI3._V1_SX300.jpg
3403,Price of Glory,"An ex-boxer, living with the knowledge that his fight career was cut short by a crooked manager, channels his bitter disappointment in a single-minded quest for boxing championships for his...","Jimmy Smits, Maria del Mar, Jon Seda, Clifton Collins Jr.",Carlos Ávila,118,PG-13,6.4,tt0188160,https://m.media-amazon.com/images/M/MV5BMTIwMTMxMjYyMF5BMl5BanBnXkFtZTcwMDU0OTAyMQ@@._V1_SX300.jpg
3404,The Road to El Dorado,"Two swindlers get their hands on a map to the fabled city of gold, El Dorado.","Kevin Kline, Kenneth Branagh, Rosie Perez, Armand Assante","Bibo Bergeron, Don Paul, Jeffrey Katzenberg",89,PG,6.9,tt0138749,https://m.media-amazon.com/images/M/MV5BOTEzNWIwMzctOTE1YS00YjIyLTgwZGEtMTMxZDAzNzlmODMxXkEyXkFqcGdeQXVyMjgyMDk1MzY@._V1_SX300.jpg
3405,The Skulls,"A senior at an ivy league college, who depends on scholarships and working on the side, gets accepted into the secret society The Skulls. He hopes it betters chances at Harvard but The Skulls is not what he thought and comes at a price.","Joshua Jackson, Paul Walker, Hill Harper, Leslie Bibb",Rob Cohen,106,PG-13,5.6,tt0192614,https://m.media-amazon.com/images/M/MV5BODA2OTQ0NzctZTYwNi00N2E2LWJhN2UtOTc4N2UzYWRiOWVjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3406,Autopsy,A young woman tries to find her injured boyfriend in a bizzare and dangerous hospital.,"Jessica Lowndes, Ross Kohn, Ross McCall, Ashley Schneider",Adam Gierasch,84,R,5.0,tt0443435,https://m.media-amazon.com/images/M/MV5BMTAwMjExNzY1NjheQTJeQWpwZ15BbWU3MDA0MTY0MjM@._V1_SX300.jpg
3407,Devil Girl from Mars,"An uptight, leather-clad female alien, armed with a ray gun and accompanied by a menacing robot, comes to Earth to collect Earth's men as breeding stock.","Hugh McDermott, Hazel Court, Peter Reynolds, Adrienne Corri",David MacDonald,77,Approved,5.0,tt0046907,https://m.media-amazon.com/images/M/MV5BMTVhMmRmNTAtYzhmMC00OGIyLWE4MmUtYmE4MGQ0OWIxNjk2XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg
3408,El Dorado,"Cole Thornton, a gunfighter for hire, joins forces with an old friend, Sheriff J.P. Hara. Together with an old Indian fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water.","John Wayne, Robert Mitchum, James Caan, Charlene Holt",Howard Hawks,126,Not Rated,7.6,tt0061619,https://m.media-amazon.com/images/M/MV5BY2FhMzhlYzMtZjNlYi00NTU2LWEyNjAtZDE2YjNlZjljMmQ4L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
3409,The Hideous Sun Demon,"After exposure to radiation, an atomic research scientist finds himself changing into a murderous, lizard-like creature every time he is exposed to sunlight.","Robert Clarke, Patricia Manning, Nan Peterson, Patrick Whyte","Robert Clarke, Tom Boutross(co-director)",74,UNRATED,3.8,tt0052888,https://images-na.ssl-images-amazon.com/images/M/MV5BODMzMjdlZmEtMGM1My00MzBmLThjMDYtMTFhNmRlZDJmOTY4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
3410,Hook,"When Captain Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.","Dustin Hoffman, Robin Williams, Julia Roberts, Bob Hoskins",Steven Spielberg,142,PG,6.7,tt0102057,https://m.media-amazon.com/images/M/MV5BNmJjNTQzMjctMmE2NS00ZmYxLWE1NjYtYmRmNjNiMzljOTc3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
3411,Horror Express,"In 1906, in China, a British anthropologist discovers a frozen prehistoric creature and must transport it to Europe by train.","Christopher Lee, Peter Cushing, Alberto de Mendoza, Silvia Tortosa",Eugenio Martín,88,R,6.5,tt0068713,https://m.media-amazon.com/images/M/MV5BZWMzM2QyYzMtY2EzNi00ODBlLTgyY2ItOTNhMGFlOGQyZmNmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg
3412,My Chauffeur,A free-spirited young woman (Deborah Foreman) upsets the status quo at a stuffy Brentwood limousine service.,"Deborah Foreman, Sam J. Jones, Sean McClory, Howard Hesseman",David Beaird,97,R,5.6,tt0091579,https://m.media-amazon.com/images/M/MV5BZjE4NmQzZWQtOWU4MS00NTlhLThmYjctYzlhMGM1YmZiMTNhL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
3413,The Son of the Sheik,"The son of the sheik and a dancing girl fall in love, but when he is made to believe she has betrayed him he seeks revenge.","Rudolph Valentino, Vilma Bánky, George Fawcett, Montagu Love",George Fitzmaurice,68,PASSED,7.4,tt0017416,https://images-na.ssl-images-amazon.com/images/M/MV5BNzY0MWQwNjQtMzg1YS00ZWQzLTlhMWMtNTU2ZTUxZDZlNTRlXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg
3414,Torso,A string of appalling lust murders shocks the University of Perugia as a sadistic serial killer strangles to death beautiful college girls with a red and black scarf.,"Suzy Kendall, Tina Aumont, Luc Merenda, John Richardson",Sergio Martino,92,R,6.6,tt0069920,https://m.media-amazon.com/images/M/MV5BNjczNDNhNjMtNGIyYS00OGNhLWJjZGUtOGZlMGM3ZWIzM2E5XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_SX300.jpg
3415,True Grit,A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.,"Jeff Bridges, Hailee Steinfeld, Matt Damon, Josh Brolin","Ethan Coen, Joel Coen",110,PG-13,7.6,tt1403865,https://m.media-amazon.com/images/M/MV5BMjIxNjAzODQ0N15BMl5BanBnXkFtZTcwODY2MjMyNA@@._V1_SX300.jpg
3416,Roadside Prophets,Two strangers meet on the road and travel through Nevada on motorcycle to find an elusive spot where they can dump another man's ashes.,"John Doe, David Anthony Marshall, Judyth Thurman, Biff Yeager",Abbe Wool,96,R,6.5,tt0105267,https://m.media-amazon.com/images/M/MV5BMTUzODA0NjU2Nl5BMl5BanBnXkFtZTcwMjMxOTUzMQ@@._V1_SX300.jpg
3417,Madame Sousatzka,"Renowned Russian piano teacher Irina Sousatzka gets a new student - Bengali piano prodigy Manek. They are both immigrants in the UK and bond quickly. When Manek's single mother's business fails, he must make a career decision.","Shirley MacLaine, Peggy Ashcroft, Twiggy, Shabana Azmi",John Schlesinger,122,PG-13,6.7,tt0095564,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MDk5MzM4MF5BMl5BanBnXkFtZTcwNDU0NDUxMQ@@._V1_SX300.jpg
3418,Max Dugan Returns,An English teacher and struggling single mother has her life disrupted when the father who abandoned her as a child comes back into her life.,"Marsha Mason, Jason Robards, Donald Sutherland, Matthew Broderick",Herbert Ross,98,PG,6.6,tt0085919,https://m.media-amazon.com/images/M/MV5BOGM3MWVlNTktMjU4Mi00NTJlLTk1NTItMmQxYWY2Zjg1MGNiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
3419,Midnight Express,"Billy Hayes, an American college student, is caught smuggling drugs out of Turkey and thrown into prison.","Brad Davis, Irene Miracle, Bo Hopkins, Paolo Bonacelli",Alan Parker,121,R,7.6,tt0077928,https://m.media-amazon.com/images/M/MV5BNDU1MjQ0YWMtMWQ2MS00NTdmLTg1MGItNDA5NTNkNTRhOTIyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
3420,Misery,"After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse.","James Caan, Kathy Bates, Richard Farnsworth, Frances Sternhagen",Rob Reiner,107,R,7.8,tt0100157,https://m.media-amazon.com/images/M/MV5BNzY0ODQ3MTMxN15BMl5BanBnXkFtZTgwMDkwNTg4NjE@._V1_SX300.jpg
